;sessionID;DNI;Telef;CP;duration_call_mins;funnel_steps;product;Municipio;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Homicidios dolosos y asesinatos consumados;Homicidios dolosos y asesinatos consumados;Homicidios dolosos y asesinatos en grado tentativa;Homicidios dolosos y asesinatos en grado tentativa;Delitos graves y menos graves de lesiones y riña tumultuaria;Delitos graves y menos graves de lesiones y riña tumultuaria;Secuestro;Secuestro;Delitos contra la libertad e indemnidad sexual;Delitos contra la libertad e indemnidad sexual;Agresión sexual con penetración;Agresión sexual con penetración;Resto de delitos contra la libertad e indemnidad sexual;Resto de delitos contra la libertad e indemnidad sexual;Robos con violencia e intimidación;Robos con violencia e intimidación; Robos con fuerza en domicilios, establecimientos y otras instalaciones; Robos con fuerza en domicilios, establecimientos y otras instalaciones;Robos con fuerza en domicilios;Robos con fuerza en domicilios;Hurtos;Hurtos;Sustracciones de vehículos;Sustracciones de vehículos;Tráfico de drogas;Tráfico de drogas;Resto de infracciones penales;Resto de infracciones penales;TOTAL INFRACCIONES PENALES;TOTAL INFRACCIONES PENALES
185;b'MC45NjAzNTM4MTM3NDY2ODA2';X95996715;625543112;28148;10.80606241607131;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];;Torrejón de Ardoz;15.976536585365855;15.894590361445783;16.91577108433735;17.61331325301205;18.392927710843374;18.29425301204819;14.563414634146342;14.51867469879518;15.619277108433735;16.230722891566266;17.006626506024094;16.922289156626505;35.190743902439024;36.09860240963856;37.40030120481928;38.99631325301205;40.98880722891566;40.598409638554216;12.166243902439025;12.056951807228915;12.922578313253013;13.477313253012047;14.118771084337348;14.123975903614458;29.986451219512197;30.718457831325303;31.684939759036144;33.00531325301205;34.60665060240964;34.23844578313253;10.367170731707319;10.256493975903615;10.947819277108433;11.406457831325302;11.921;11.91301204819277;0.0;0.0;1.0;1.0;12.0;9.0;0.0;0.0;7.0;15.0;1.0;3.0;6.0;12.0;22.0;18.0;54.0;48.0;28.0;13.0;325.0;259.0;26.0;17.0;4.0;4.0;620.0;643.0;1071.0;1014.0
186;b'MC45OTgyODk2MTgwNzE3Mzkx';X41564325;634512009;28148;7.310281105468762;['Piso', 'Intermedio', 'Con Perro'];;Torrejón de Ardoz;15.976536585365855;15.894590361445783;16.91577108433735;17.61331325301205;18.392927710843374;18.29425301204819;14.563414634146342;14.51867469879518;15.619277108433735;16.230722891566266;17.006626506024094;16.922289156626505;35.190743902439024;36.09860240963856;37.40030120481928;38.99631325301205;40.98880722891566;40.598409638554216;12.166243902439025;12.056951807228915;12.922578313253013;13.477313253012047;14.118771084337348;14.123975903614458;29.986451219512197;30.718457831325303;31.684939759036144;33.00531325301205;34.60665060240964;34.23844578313253;10.367170731707319;10.256493975903615;10.947819277108433;11.406457831325302;11.921;11.91301204819277;0.0;0.0;1.0;1.0;12.0;9.0;0.0;0.0;7.0;15.0;1.0;3.0;6.0;12.0;22.0;18.0;54.0;48.0;28.0;13.0;325.0;259.0;26.0;17.0;4.0;4.0;620.0;643.0;1071.0;1014.0
187;b'MC41NDc3Mzk4MjcwNjM1MTEx';X14277051;684025097;28014;22.773737726204285;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];Home Basic;Arganda del Rey;15.353142857142856;15.782178571428572;16.441107142857142;17.033464285714285;17.848642857142856;17.861642857142858;13.799999999999999;14.225;14.975;15.575000000000001;16.275;16.3;34.75632142857143;35.83817857142857;36.893035714285716;38.12260714285714;39.95392857142857;39.77575;11.416178571428572;11.800714285714287;12.370500000000002;12.844;13.516464285714287;13.6185;29.262392857142856;30.48203571428571;31.277785714285717;32.154785714285715;33.82535714285714;33.547535714285715;9.614357142857143;10.044142857142857;10.498357142857143;10.845428571428572;11.455250000000001;11.50007142857143;0.0;0.0;0.0;0.0;8.0;10.0;0.0;0.0;3.0;2.0;0.0;1.0;3.0;1.0;11.0;15.0;36.0;52.0;17.0;22.0;101.0;96.0;7.0;4.0;2.0;4.0;422.0;468.0;590.0;651.0
188;b'MC44MTQyNDE4MjkwNTEzMjY3';X95555845;610037251;28014;4.185490935856224;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];;Arganda del Rey;15.353142857142856;15.782178571428572;16.441107142857142;17.033464285714285;17.848642857142856;17.861642857142858;13.799999999999999;14.225;14.975;15.575000000000001;16.275;16.3;34.75632142857143;35.83817857142857;36.893035714285716;38.12260714285714;39.95392857142857;39.77575;11.416178571428572;11.800714285714287;12.370500000000002;12.844;13.516464285714287;13.6185;29.262392857142856;30.48203571428571;31.277785714285717;32.154785714285715;33.82535714285714;33.547535714285715;9.614357142857143;10.044142857142857;10.498357142857143;10.845428571428572;11.455250000000001;11.50007142857143;0.0;0.0;0.0;0.0;8.0;10.0;0.0;0.0;3.0;2.0;0.0;1.0;3.0;1.0;11.0;15.0;36.0;52.0;17.0;22.0;101.0;96.0;7.0;4.0;2.0;4.0;422.0;468.0;590.0;651.0
189;b'MC44NDI5MTc1OTA0MzgxOTA5';X03683673;662590965;28014;8.13338186680789;['Chalet', 'Unifamiliar', 'Sin Rejas'];;Arganda del Rey;15.353142857142856;15.782178571428572;16.441107142857142;17.033464285714285;17.848642857142856;17.861642857142858;13.799999999999999;14.225;14.975;15.575000000000001;16.275;16.3;34.75632142857143;35.83817857142857;36.893035714285716;38.12260714285714;39.95392857142857;39.77575;11.416178571428572;11.800714285714287;12.370500000000002;12.844;13.516464285714287;13.6185;29.262392857142856;30.48203571428571;31.277785714285717;32.154785714285715;33.82535714285714;33.547535714285715;9.614357142857143;10.044142857142857;10.498357142857143;10.845428571428572;11.455250000000001;11.50007142857143;0.0;0.0;0.0;0.0;8.0;10.0;0.0;0.0;3.0;2.0;0.0;1.0;3.0;1.0;11.0;15.0;36.0;52.0;17.0;22.0;101.0;96.0;7.0;4.0;2.0;4.0;422.0;468.0;590.0;651.0
190;b'MC45ODgxNjc5NTAxNzk2ODgy';X03683673;662590965;28014;8.303826551095714;['Chalet', 'Unifamiliar', 'Sin Rejas'];;Arganda del Rey;15.353142857142856;15.782178571428572;16.441107142857142;17.033464285714285;17.848642857142856;17.861642857142858;13.799999999999999;14.225;14.975;15.575000000000001;16.275;16.3;34.75632142857143;35.83817857142857;36.893035714285716;38.12260714285714;39.95392857142857;39.77575;11.416178571428572;11.800714285714287;12.370500000000002;12.844;13.516464285714287;13.6185;29.262392857142856;30.48203571428571;31.277785714285717;32.154785714285715;33.82535714285714;33.547535714285715;9.614357142857143;10.044142857142857;10.498357142857143;10.845428571428572;11.455250000000001;11.50007142857143;0.0;0.0;0.0;0.0;8.0;10.0;0.0;0.0;3.0;2.0;0.0;1.0;3.0;1.0;11.0;15.0;36.0;52.0;17.0;22.0;101.0;96.0;7.0;4.0;2.0;4.0;422.0;468.0;590.0;651.0
191;b'MC4wOTE3NjAxMzM3NTYwNjAyOQ==';X76191826;667698730;28014;8.476136347762056;['Chalet', 'Unifamiliar', 'Con Rejas'];;Arganda del Rey;15.353142857142856;15.782178571428572;16.441107142857142;17.033464285714285;17.848642857142856;17.861642857142858;13.799999999999999;14.225;14.975;15.575000000000001;16.275;16.3;34.75632142857143;35.83817857142857;36.893035714285716;38.12260714285714;39.95392857142857;39.77575;11.416178571428572;11.800714285714287;12.370500000000002;12.844;13.516464285714287;13.6185;29.262392857142856;30.48203571428571;31.277785714285717;32.154785714285715;33.82535714285714;33.547535714285715;9.614357142857143;10.044142857142857;10.498357142857143;10.845428571428572;11.455250000000001;11.50007142857143;0.0;0.0;0.0;0.0;8.0;10.0;0.0;0.0;3.0;2.0;0.0;1.0;3.0;1.0;11.0;15.0;36.0;52.0;17.0;22.0;101.0;96.0;7.0;4.0;2.0;4.0;422.0;468.0;590.0;651.0
192;b'MC4xMTI3MjUyOTk1ODc0NzY0Ng==';X95555845;610037251;28014;1.1677131578165625;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];;Arganda del Rey;15.353142857142856;15.782178571428572;16.441107142857142;17.033464285714285;17.848642857142856;17.861642857142858;13.799999999999999;14.225;14.975;15.575000000000001;16.275;16.3;34.75632142857143;35.83817857142857;36.893035714285716;38.12260714285714;39.95392857142857;39.77575;11.416178571428572;11.800714285714287;12.370500000000002;12.844;13.516464285714287;13.6185;29.262392857142856;30.48203571428571;31.277785714285717;32.154785714285715;33.82535714285714;33.547535714285715;9.614357142857143;10.044142857142857;10.498357142857143;10.845428571428572;11.455250000000001;11.50007142857143;0.0;0.0;0.0;0.0;8.0;10.0;0.0;0.0;3.0;2.0;0.0;1.0;3.0;1.0;11.0;15.0;36.0;52.0;17.0;22.0;101.0;96.0;7.0;4.0;2.0;4.0;422.0;468.0;590.0;651.0
193;b'MC4yMDQ2NTUxNTY4OTk2MTU3OA==';X76191826;667698730;28014;8.319934994516666;['Chalet', 'Unifamiliar', 'Con Rejas'];;Arganda del Rey;15.353142857142856;15.782178571428572;16.441107142857142;17.033464285714285;17.848642857142856;17.861642857142858;13.799999999999999;14.225;14.975;15.575000000000001;16.275;16.3;34.75632142857143;35.83817857142857;36.893035714285716;38.12260714285714;39.95392857142857;39.77575;11.416178571428572;11.800714285714287;12.370500000000002;12.844;13.516464285714287;13.6185;29.262392857142856;30.48203571428571;31.277785714285717;32.154785714285715;33.82535714285714;33.547535714285715;9.614357142857143;10.044142857142857;10.498357142857143;10.845428571428572;11.455250000000001;11.50007142857143;0.0;0.0;0.0;0.0;8.0;10.0;0.0;0.0;3.0;2.0;0.0;1.0;3.0;1.0;11.0;15.0;36.0;52.0;17.0;22.0;101.0;96.0;7.0;4.0;2.0;4.0;422.0;468.0;590.0;651.0
194;b'MC4yMzU3OTQ2NTgxNzM5MTg4Nw==';X76191826;667698730;28014;2.29430723994967;['Chalet', 'Unifamiliar', 'Con Rejas'];;Arganda del Rey;15.353142857142856;15.782178571428572;16.441107142857142;17.033464285714285;17.848642857142856;17.861642857142858;13.799999999999999;14.225;14.975;15.575000000000001;16.275;16.3;34.75632142857143;35.83817857142857;36.893035714285716;38.12260714285714;39.95392857142857;39.77575;11.416178571428572;11.800714285714287;12.370500000000002;12.844;13.516464285714287;13.6185;29.262392857142856;30.48203571428571;31.277785714285717;32.154785714285715;33.82535714285714;33.547535714285715;9.614357142857143;10.044142857142857;10.498357142857143;10.845428571428572;11.455250000000001;11.50007142857143;0.0;0.0;0.0;0.0;8.0;10.0;0.0;0.0;3.0;2.0;0.0;1.0;3.0;1.0;11.0;15.0;36.0;52.0;17.0;22.0;101.0;96.0;7.0;4.0;2.0;4.0;422.0;468.0;590.0;651.0
195;b'MC4yODg5Nzc4MDEzMTc4NDMx';X14277051;684025097;28014;22.051123380241908;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];Home Basic;Arganda del Rey;15.353142857142856;15.782178571428572;16.441107142857142;17.033464285714285;17.848642857142856;17.861642857142858;13.799999999999999;14.225;14.975;15.575000000000001;16.275;16.3;34.75632142857143;35.83817857142857;36.893035714285716;38.12260714285714;39.95392857142857;39.77575;11.416178571428572;11.800714285714287;12.370500000000002;12.844;13.516464285714287;13.6185;29.262392857142856;30.48203571428571;31.277785714285717;32.154785714285715;33.82535714285714;33.547535714285715;9.614357142857143;10.044142857142857;10.498357142857143;10.845428571428572;11.455250000000001;11.50007142857143;0.0;0.0;0.0;0.0;8.0;10.0;0.0;0.0;3.0;2.0;0.0;1.0;3.0;1.0;11.0;15.0;36.0;52.0;17.0;22.0;101.0;96.0;7.0;4.0;2.0;4.0;422.0;468.0;590.0;651.0
196;b'MC4zMTQ0NDIzMzYyNDczNzU1';X76191826;667698730;28014;3.1679002566790246;['Chalet', 'Unifamiliar', 'Con Rejas'];;Arganda del Rey;15.353142857142856;15.782178571428572;16.441107142857142;17.033464285714285;17.848642857142856;17.861642857142858;13.799999999999999;14.225;14.975;15.575000000000001;16.275;16.3;34.75632142857143;35.83817857142857;36.893035714285716;38.12260714285714;39.95392857142857;39.77575;11.416178571428572;11.800714285714287;12.370500000000002;12.844;13.516464285714287;13.6185;29.262392857142856;30.48203571428571;31.277785714285717;32.154785714285715;33.82535714285714;33.547535714285715;9.614357142857143;10.044142857142857;10.498357142857143;10.845428571428572;11.455250000000001;11.50007142857143;0.0;0.0;0.0;0.0;8.0;10.0;0.0;0.0;3.0;2.0;0.0;1.0;3.0;1.0;11.0;15.0;36.0;52.0;17.0;22.0;101.0;96.0;7.0;4.0;2.0;4.0;422.0;468.0;590.0;651.0
197;b'MC41NTczMzUxNDU0NTQ1OTYy';X42115386;662882589;28022;24.82961179544786;['Piso', 'Bajo', 'Con Rejas', 'Sin Perro'];Home Premium Plus;Boadilla del Monte;32.18896296296296;32.799925925925926;33.17713793103448;35.102137931034484;35.82806896551724;35.76086206896552;26.664814814814818;27.248148148148147;28.060344827586206;29.170689655172417;30.18448275862069;30.03965517241379;83.63903703703703;85.91155555555555;88.29641379310345;93.5848275862069;95.17893103448276;94.52913793103447;25.94762962962963;26.277925925925928;26.756275862068968;28.621896551724138;29.174482758620687;29.256413793103448;62.612259259259254;64.12385185185185;65.7413448275862;68.7701724137931;70.53620689655172;70.04810344827587;19.514592592592592;19.739296296296295;19.97048275862069;21.053758620689653;21.66944827586207;21.67996551724138;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;4.0;3.0;0.0;0.0;4.0;3.0;4.0;8.0;25.0;24.0;20.0;20.0;95.0;61.0;2.0;3.0;0.0;1.0;236.0;205.0;367.0;308.0
198;b'MC4yNzc3NDY4MDYwMjg4NzA1';X42115386;662882589;28022;19.496078799175415;['Piso', 'Bajo', 'Con Rejas', 'Sin Perro'];Home Premium Plus;Boadilla del Monte;32.18896296296296;32.799925925925926;33.17713793103448;35.102137931034484;35.82806896551724;35.76086206896552;26.664814814814818;27.248148148148147;28.060344827586206;29.170689655172417;30.18448275862069;30.03965517241379;83.63903703703703;85.91155555555555;88.29641379310345;93.5848275862069;95.17893103448276;94.52913793103447;25.94762962962963;26.277925925925928;26.756275862068968;28.621896551724138;29.174482758620687;29.256413793103448;62.612259259259254;64.12385185185185;65.7413448275862;68.7701724137931;70.53620689655172;70.04810344827587;19.514592592592592;19.739296296296295;19.97048275862069;21.053758620689653;21.66944827586207;21.67996551724138;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;4.0;3.0;0.0;0.0;4.0;3.0;4.0;8.0;25.0;24.0;20.0;20.0;95.0;61.0;2.0;3.0;0.0;1.0;236.0;205.0;367.0;308.0
199;b'MC41Nzc3NzY3OTE1MjIyMTk=';X50849900;638390330;28080;4.86431653769127;['Chalet', 'Unifamiliar', 'Con Rejas'];;Majadahonda;29.411404255319148;29.884829787234043;30.59953191489362;32.446354166666666;32.98258333333333;32.8094375;24.380851063829788;24.626595744680852;25.356382978723403;26.541666666666668;27.577083333333334;27.394791666666666;75.68502127659575;77.5138085106383;78.89495744680852;84.03377083333334;84.30504166666667;83.6456875;23.79076595744681;24.039936170212766;24.980617021276593;26.58775;27.173000000000002;27.101479166666667;57.606319148936166;58.84493617021277;59.87625531914893;63.03691666666666;63.41804166666666;63.024;18.16276595744681;18.360553191489362;18.974531914893618;20.0585;20.421854166666666;20.482416666666666;0.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;7.0;1.0;0.0;0.0;7.0;1.0;12.0;20.0;88.0;48.0;68.0;38.0;348.0;343.0;10.0;25.0;4.0;6.0;520.0;523.0;997.0;971.0
200;b'MC43Nzc1MTIzNDM0MTY4NjI2';X26261306;694301786;28080;9.756561323918724;['Piso', 'Intermedio', 'Con Perro'];;Majadahonda;29.411404255319148;29.884829787234043;30.59953191489362;32.446354166666666;32.98258333333333;32.8094375;24.380851063829788;24.626595744680852;25.356382978723403;26.541666666666668;27.577083333333334;27.394791666666666;75.68502127659575;77.5138085106383;78.89495744680852;84.03377083333334;84.30504166666667;83.6456875;23.79076595744681;24.039936170212766;24.980617021276593;26.58775;27.173000000000002;27.101479166666667;57.606319148936166;58.84493617021277;59.87625531914893;63.03691666666666;63.41804166666666;63.024;18.16276595744681;18.360553191489362;18.974531914893618;20.0585;20.421854166666666;20.482416666666666;0.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;7.0;1.0;0.0;0.0;7.0;1.0;12.0;20.0;88.0;48.0;68.0;38.0;348.0;343.0;10.0;25.0;4.0;6.0;520.0;523.0;997.0;971.0
201;b'MC43OTc2Nzg3Mzg3ODg4NzM0';X17341550;635505623;28080;3.478637036958155;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];;Majadahonda;29.411404255319148;29.884829787234043;30.59953191489362;32.446354166666666;32.98258333333333;32.8094375;24.380851063829788;24.626595744680852;25.356382978723403;26.541666666666668;27.577083333333334;27.394791666666666;75.68502127659575;77.5138085106383;78.89495744680852;84.03377083333334;84.30504166666667;83.6456875;23.79076595744681;24.039936170212766;24.980617021276593;26.58775;27.173000000000002;27.101479166666667;57.606319148936166;58.84493617021277;59.87625531914893;63.03691666666666;63.41804166666666;63.024;18.16276595744681;18.360553191489362;18.974531914893618;20.0585;20.421854166666666;20.482416666666666;0.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;7.0;1.0;0.0;0.0;7.0;1.0;12.0;20.0;88.0;48.0;68.0;38.0;348.0;343.0;10.0;25.0;4.0;6.0;520.0;523.0;997.0;971.0
202;b'MC44NzM0NjE3ODE5NzIyNzc5';X17341550;635505623;28080;3.147818153116173;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];;Majadahonda;29.411404255319148;29.884829787234043;30.59953191489362;32.446354166666666;32.98258333333333;32.8094375;24.380851063829788;24.626595744680852;25.356382978723403;26.541666666666668;27.577083333333334;27.394791666666666;75.68502127659575;77.5138085106383;78.89495744680852;84.03377083333334;84.30504166666667;83.6456875;23.79076595744681;24.039936170212766;24.980617021276593;26.58775;27.173000000000002;27.101479166666667;57.606319148936166;58.84493617021277;59.87625531914893;63.03691666666666;63.41804166666666;63.024;18.16276595744681;18.360553191489362;18.974531914893618;20.0585;20.421854166666666;20.482416666666666;0.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;7.0;1.0;0.0;0.0;7.0;1.0;12.0;20.0;88.0;48.0;68.0;38.0;348.0;343.0;10.0;25.0;4.0;6.0;520.0;523.0;997.0;971.0
203;b'MC44Nzg0NTU5MjY2MjMxMDAy';X85242188;666973907;28080;25.796710953692937;['Chalet', 'Unifamiliar', 'Sin Rejas'];Home Basic;Majadahonda;29.411404255319148;29.884829787234043;30.59953191489362;32.446354166666666;32.98258333333333;32.8094375;24.380851063829788;24.626595744680852;25.356382978723403;26.541666666666668;27.577083333333334;27.394791666666666;75.68502127659575;77.5138085106383;78.89495744680852;84.03377083333334;84.30504166666667;83.6456875;23.79076595744681;24.039936170212766;24.980617021276593;26.58775;27.173000000000002;27.101479166666667;57.606319148936166;58.84493617021277;59.87625531914893;63.03691666666666;63.41804166666666;63.024;18.16276595744681;18.360553191489362;18.974531914893618;20.0585;20.421854166666666;20.482416666666666;0.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;7.0;1.0;0.0;0.0;7.0;1.0;12.0;20.0;88.0;48.0;68.0;38.0;348.0;343.0;10.0;25.0;4.0;6.0;520.0;523.0;997.0;971.0
204;b'MC45MjY3ODEyOTY2NzYyOTM3';X26261306;694301786;28080;12.454692533457663;['Piso', 'Intermedio', 'Con Perro'];;Majadahonda;29.411404255319148;29.884829787234043;30.59953191489362;32.446354166666666;32.98258333333333;32.8094375;24.380851063829788;24.626595744680852;25.356382978723403;26.541666666666668;27.577083333333334;27.394791666666666;75.68502127659575;77.5138085106383;78.89495744680852;84.03377083333334;84.30504166666667;83.6456875;23.79076595744681;24.039936170212766;24.980617021276593;26.58775;27.173000000000002;27.101479166666667;57.606319148936166;58.84493617021277;59.87625531914893;63.03691666666666;63.41804166666666;63.024;18.16276595744681;18.360553191489362;18.974531914893618;20.0585;20.421854166666666;20.482416666666666;0.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;7.0;1.0;0.0;0.0;7.0;1.0;12.0;20.0;88.0;48.0;68.0;38.0;348.0;343.0;10.0;25.0;4.0;6.0;520.0;523.0;997.0;971.0
205;b'MC4wMDk5ODI4NzgwNTM1NzMzNA==';X37554942;636317983;28080;2.831191725446636;['Piso', 'Intermedio', 'Sin Perro'];;Majadahonda;29.411404255319148;29.884829787234043;30.59953191489362;32.446354166666666;32.98258333333333;32.8094375;24.380851063829788;24.626595744680852;25.356382978723403;26.541666666666668;27.577083333333334;27.394791666666666;75.68502127659575;77.5138085106383;78.89495744680852;84.03377083333334;84.30504166666667;83.6456875;23.79076595744681;24.039936170212766;24.980617021276593;26.58775;27.173000000000002;27.101479166666667;57.606319148936166;58.84493617021277;59.87625531914893;63.03691666666666;63.41804166666666;63.024;18.16276595744681;18.360553191489362;18.974531914893618;20.0585;20.421854166666666;20.482416666666666;0.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;7.0;1.0;0.0;0.0;7.0;1.0;12.0;20.0;88.0;48.0;68.0;38.0;348.0;343.0;10.0;25.0;4.0;6.0;520.0;523.0;997.0;971.0
206;b'MC4wNDU4NDg1NzEwMDE2Mzg5Nw==';X17341550;635505623;28080;10.904165662922232;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];;Majadahonda;29.411404255319148;29.884829787234043;30.59953191489362;32.446354166666666;32.98258333333333;32.8094375;24.380851063829788;24.626595744680852;25.356382978723403;26.541666666666668;27.577083333333334;27.394791666666666;75.68502127659575;77.5138085106383;78.89495744680852;84.03377083333334;84.30504166666667;83.6456875;23.79076595744681;24.039936170212766;24.980617021276593;26.58775;27.173000000000002;27.101479166666667;57.606319148936166;58.84493617021277;59.87625531914893;63.03691666666666;63.41804166666666;63.024;18.16276595744681;18.360553191489362;18.974531914893618;20.0585;20.421854166666666;20.482416666666666;0.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;7.0;1.0;0.0;0.0;7.0;1.0;12.0;20.0;88.0;48.0;68.0;38.0;348.0;343.0;10.0;25.0;4.0;6.0;520.0;523.0;997.0;971.0
207;b'MC4xMjAwOTQwNzQwODQwODYzNA==';X37554942;636317983;28080;8.39781097190107;['Piso', 'Intermedio', 'Sin Perro'];;Majadahonda;29.411404255319148;29.884829787234043;30.59953191489362;32.446354166666666;32.98258333333333;32.8094375;24.380851063829788;24.626595744680852;25.356382978723403;26.541666666666668;27.577083333333334;27.394791666666666;75.68502127659575;77.5138085106383;78.89495744680852;84.03377083333334;84.30504166666667;83.6456875;23.79076595744681;24.039936170212766;24.980617021276593;26.58775;27.173000000000002;27.101479166666667;57.606319148936166;58.84493617021277;59.87625531914893;63.03691666666666;63.41804166666666;63.024;18.16276595744681;18.360553191489362;18.974531914893618;20.0585;20.421854166666666;20.482416666666666;0.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;7.0;1.0;0.0;0.0;7.0;1.0;12.0;20.0;88.0;48.0;68.0;38.0;348.0;343.0;10.0;25.0;4.0;6.0;520.0;523.0;997.0;971.0
208;b'MC4xMzM5OTAyOTg2MzQyMDk5Nw==';X37554942;636317983;28080;16.153098015743478;['Piso', 'Intermedio', 'Sin Perro'];;Majadahonda;29.411404255319148;29.884829787234043;30.59953191489362;32.446354166666666;32.98258333333333;32.8094375;24.380851063829788;24.626595744680852;25.356382978723403;26.541666666666668;27.577083333333334;27.394791666666666;75.68502127659575;77.5138085106383;78.89495744680852;84.03377083333334;84.30504166666667;83.6456875;23.79076595744681;24.039936170212766;24.980617021276593;26.58775;27.173000000000002;27.101479166666667;57.606319148936166;58.84493617021277;59.87625531914893;63.03691666666666;63.41804166666666;63.024;18.16276595744681;18.360553191489362;18.974531914893618;20.0585;20.421854166666666;20.482416666666666;0.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;7.0;1.0;0.0;0.0;7.0;1.0;12.0;20.0;88.0;48.0;68.0;38.0;348.0;343.0;10.0;25.0;4.0;6.0;520.0;523.0;997.0;971.0
209;b'MC4xNDA1NjM0NzExOTE3NTE5NA==';X17341550;635505623;28080;8.207629077910724;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];;Majadahonda;29.411404255319148;29.884829787234043;30.59953191489362;32.446354166666666;32.98258333333333;32.8094375;24.380851063829788;24.626595744680852;25.356382978723403;26.541666666666668;27.577083333333334;27.394791666666666;75.68502127659575;77.5138085106383;78.89495744680852;84.03377083333334;84.30504166666667;83.6456875;23.79076595744681;24.039936170212766;24.980617021276593;26.58775;27.173000000000002;27.101479166666667;57.606319148936166;58.84493617021277;59.87625531914893;63.03691666666666;63.41804166666666;63.024;18.16276595744681;18.360553191489362;18.974531914893618;20.0585;20.421854166666666;20.482416666666666;0.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;7.0;1.0;0.0;0.0;7.0;1.0;12.0;20.0;88.0;48.0;68.0;38.0;348.0;343.0;10.0;25.0;4.0;6.0;520.0;523.0;997.0;971.0
210;b'MC41NzkzMjU0NDkxMTg2NTM1';X79814225;600133006;28903;9.720354157194988;['Piso', 'Intermedio', 'Sin Perro'];;Tres Cantos;28.522653846153847;28.74580769230769;28.841333333333335;30.19659259259259;31.00411111111111;31.3047037037037;25.442307692307693;25.95384615384615;26.353703703703705;27.3;28.142592592592592;28.375925925925927;68.99946153846153;70.28738461538461;70.05662962962963;73.33881481481481;76.01996296296296;76.57055555555556;23.453115384615383;23.59503846153846;23.786925925925924;24.868074074074073;25.698111111111114;26.021074074074072;53.33223076923077;54.41776923076923;54.1822962962963;56.75266666666667;58.678000000000004;59.12170370370371;18.197884615384616;18.363038461538462;18.44325925925926;19.343814814814817;19.918370370370372;20.17437037037037;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;2.0;0.0;3.0;5.0;26.0;12.0;22.0;6.0;81.0;75.0;1.0;0.0;2.0;1.0;188.0;194.0;304.0;288.0
211;b'MC42OTEyOTkyNjk0NzU0ODA2';X79814225;600133006;28903;18.439789863491285;['Piso', 'Intermedio', 'Sin Perro'];;Tres Cantos;28.522653846153847;28.74580769230769;28.841333333333335;30.19659259259259;31.00411111111111;31.3047037037037;25.442307692307693;25.95384615384615;26.353703703703705;27.3;28.142592592592592;28.375925925925927;68.99946153846153;70.28738461538461;70.05662962962963;73.33881481481481;76.01996296296296;76.57055555555556;23.453115384615383;23.59503846153846;23.786925925925924;24.868074074074073;25.698111111111114;26.021074074074072;53.33223076923077;54.41776923076923;54.1822962962963;56.75266666666667;58.678000000000004;59.12170370370371;18.197884615384616;18.363038461538462;18.44325925925926;19.343814814814817;19.918370370370372;20.17437037037037;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;2.0;0.0;3.0;5.0;26.0;12.0;22.0;6.0;81.0;75.0;1.0;0.0;2.0;1.0;188.0;194.0;304.0;288.0
